resultId,raceId,driverId,driverFullName,constructorId,number,grid,position,positionOrder,points,laps,milliseconds,statusId
1187,60,17,Charles Leclerc,3,16,7,7,7,6,51,5430000,1
1188,60,21,Esteban Ocon,1,31,8,8,8,4,50,5435000,1
1189,60,26,George Russell,7,63,9,9,9,2,49,5440000,1
1190,60,10,Pierre Gasly,1,10,10,10,10,1,48,5445000,1
1191,60,28,Logan Sargeant,10,2,11,11,11,0,47,5450000,1
1192,60,22,Sergio Perez,9,11,12,12,12,0,46,5455000,1
1193,60,31,Yuki Tsunoda,8,22,13,13,13,0,45,5460000,1
1194,60,6,Valtteri Bottas,5,77,14,14,14,0,44,5465000,1
1195,60,14,Nico Hulkenberg,4,27,15,15,15,0,43,5470000,1
1196,60,18,Kevin Magnussen,4,20,16,16,16,0,42,5475000,1
1197,60,34,Guanyu Zhou,5,24,17,17,17,0,41,5480000,1
1198,60,30,Lance Stroll,2,18,18,18,18,0,40,5485000,1
1199,60,8,Nyck de Vries,8,21,19,19,19,0,39,5490000,1
1200,60,1,Alexander Albon,10,23,20,20,20,0,38,5495000,1
1201,61,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1202,61,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1203,61,23,Oscar Piastri,6,81,3,3,3,15,55,5410000,1
1204,61,13,Lewis Hamilton,7,44,4,4,4,12,54,5415000,1
1205,61,26,George Russell,7,63,5,5,5,10,53,5420000,1
1206,61,27,Carlos Sainz,3,55,6,6,6,8,52,5425000,1
1207,61,17,Charles Leclerc,3,16,7,7,7,6,51,5430000,1
1208,61,10,Pierre Gasly,1,10,8,8,8,4,50,5435000,1
1209,61,2,Fernando Alonso,2,14,9,9,9,2,49,5440000,1
1210,61,21,Esteban Ocon,1,31,10,10,10,1,48,5445000,1
1211,61,18,Kevin Magnussen,4,20,11,11,11,0,47,5450000,1
1212,61,34,Guanyu Zhou,5,24,12,12,12,0,46,5455000,1
1213,61,22,Sergio Perez,9,11,13,13,13,0,45,5460000,1
1214,61,30,Lance Stroll,2,18,14,14,14,0,44,5465000,1
1215,61,14,Nico Hulkenberg,4,27,15,15,15,0,43,5470000,1
1216,61,1,Alexander Albon,10,23,16,16,16,0,42,5475000,1
1217,61,8,Nyck de Vries,8,21,17,17,17,0,41,5480000,1
1218,61,31,Yuki Tsunoda,8,22,18,18,18,0,40,5485000,1
1219,61,6,Valtteri Bottas,5,77,19,19,19,0,39,5490000,1
1220,61,28,Logan Sargeant,10,2,20,20,20,0,38,5495000,1
1221,62,17,Charles Leclerc,3,16,1,1,1,25,57,5400000,1
1222,62,27,Carlos Sainz,3,55,2,2,2,18,56,5405000,1
1223,62,32,Max Verstappen,9,1,3,3,3,15,55,5410000,1
1224,62,20,Lando Norris,6,4,4,4,4,12,54,5415000,1
1225,62,13,Lewis Hamilton,7,44,5,5,5,10,53,5420000,1
1226,62,23,Oscar Piastri,6,81,6,6,6,8,52,5425000,1
1227,62,26,George Russell,7,63,7,7,7,6,51,5430000,1
1228,62,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1229,62,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1230,62,21,Esteban Ocon,1,31,10,10,10,1,48,5445000,1
1231,62,30,Lance Stroll,2,18,11,11,11,0,47,5450000,1
1232,62,31,Yuki Tsunoda,8,22,12,12,12,0,46,5455000,1
1233,62,6,Valtteri Bottas,5,77,13,13,13,0,45,5460000,1
1234,62,8,Nyck de Vries,8,21,14,14,14,0,44,5465000,1
1235,62,14,Nico Hulkenberg,4,27,15,15,15,0,43,5470000,1
1236,62,22,Sergio Perez,9,11,16,16,16,0,42,5475000,1
1237,62,1,Alexander Albon,10,23,17,17,17,0,41,5480000,1
1238,62,18,Kevin Magnussen,4,20,18,18,18,0,40,5485000,1
1239,62,28,Logan Sargeant,10,2,19,19,19,0,39,5490000,1
1240,62,34,Guanyu Zhou,5,24,20,20,20,0,38,5495000,1
1241,63,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1242,63,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1243,63,2,Fernando Alonso,2,14,3,3,3,15,55,5410000,1
1244,63,23,Oscar Piastri,6,81,4,4,4,12,54,5415000,1
1245,63,27,Carlos Sainz,3,55,5,5,5,10,53,5420000,1
1246,63,13,Lewis Hamilton,7,44,6,6,6,8,52,5425000,1
1247,63,26,George Russell,7,63,7,7,7,6,51,5430000,1
1248,63,17,Charles Leclerc,3,16,8,8,8,4,50,5435000,1
1249,63,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1250,63,21,Esteban Ocon,1,31,10,10,10,1,48,5445000,1
1251,63,14,Nico Hulkenberg,4,27,11,11,11,0,47,5450000,1
1252,63,31,Yuki Tsunoda,8,22,12,12,12,0,46,5455000,1
1253,63,8,Nyck de Vries,8,21,13,13,13,0,45,5460000,1
1254,63,34,Guanyu Zhou,5,24,14,14,14,0,44,5465000,1
1255,63,30,Lance Stroll,2,18,15,15,15,0,43,5470000,1
1256,63,18,Kevin Magnussen,4,20,16,16,16,0,42,5475000,1
1257,63,28,Logan Sargeant,10,2,17,17,17,0,41,5480000,1
1258,63,22,Sergio Perez,9,11,18,18,18,0,40,5485000,1
1259,63,6,Valtteri Bottas,5,77,19,19,19,0,39,5490000,1
1260,63,1,Alexander Albon,10,23,20,20,20,0,38,5495000,1
1261,64,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1262,64,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1263,64,23,Oscar Piastri,6,81,3,3,3,15,55,5410000,1
1264,64,2,Fernando Alonso,2,14,4,4,4,12,54,5415000,1
1265,64,22,Sergio Perez,9,11,5,5,5,10,53,5420000,1
1266,64,26,George Russell,7,63,6,6,6,8,52,5425000,1
1267,64,27,Carlos Sainz,3,55,7,7,7,6,51,5430000,1
1268,64,17,Charles Leclerc,3,16,8,8,8,4,50,5435000,1
1269,64,13,Lewis Hamilton,7,44,9,9,9,2,49,5440000,1
1270,64,21,Esteban Ocon,1,31,10,10,10,1,48,5445000,1
1271,64,18,Kevin Magnussen,4,20,11,11,11,0,47,5450000,1
1272,64,1,Alexander Albon,10,23,12,12,12,0,46,5455000,1
1273,64,34,Guanyu Zhou,5,24,13,13,13,0,45,5460000,1
1274,64,10,Pierre Gasly,1,10,14,14,14,0,44,5465000,1
1275,64,6,Valtteri Bottas,5,77,15,15,15,0,43,5470000,1
1276,64,31,Yuki Tsunoda,8,22,16,16,16,0,42,5475000,1
1277,64,14,Nico Hulkenberg,4,27,17,17,17,0,41,5480000,1
1278,64,8,Nyck de Vries,8,21,18,18,18,0,40,5485000,1
1279,64,28,Logan Sargeant,10,2,19,19,19,0,39,5490000,1
1280,64,30,Lance Stroll,2,18,20,20,20,0,38,5495000,1
1281,65,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1282,65,27,Carlos Sainz,3,55,2,2,2,18,56,5405000,1
1283,65,20,Lando Norris,6,4,3,3,3,15,55,5410000,1
1284,65,13,Lewis Hamilton,7,44,4,4,4,12,54,5415000,1
1285,65,23,Oscar Piastri,6,81,5,5,5,10,53,5420000,1
1286,65,17,Charles Leclerc,3,16,6,6,6,8,52,5425000,1
1287,65,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1288,65,26,George Russell,7,63,8,8,8,4,50,5435000,1
1289,65,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1290,65,21,Esteban Ocon,1,31,10,10,10,1,48,5445000,1
1291,65,22,Sergio Perez,9,11,11,11,11,0,47,5450000,1
1292,65,28,Logan Sargeant,10,2,12,12,12,0,46,5455000,1
1293,65,14,Nico Hulkenberg,4,27,13,13,13,0,45,5460000,1
1294,65,31,Yuki Tsunoda,8,22,14,14,14,0,44,5465000,1
1295,65,8,Nyck de Vries,8,21,15,15,15,0,43,5470000,1
1296,65,6,Valtteri Bottas,5,77,16,16,16,0,42,5475000,1
1297,65,1,Alexander Albon,10,23,17,17,17,0,41,5480000,1
1298,65,18,Kevin Magnussen,4,20,18,18,18,0,40,5485000,1
1299,65,34,Guanyu Zhou,5,24,19,19,19,0,39,5490000,1
1300,65,30,Lance Stroll,2,18,20,20,20,0,38,5495000,1
1301,66,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1302,66,17,Charles Leclerc,3,16,2,2,2,18,56,5405000,1
1303,66,27,Carlos Sainz,3,55,3,3,3,15,55,5410000,1
1304,66,20,Lando Norris,6,4,4,4,4,12,54,5415000,1
1305,66,23,Oscar Piastri,6,81,5,5,5,10,53,5420000,1
1306,66,13,Lewis Hamilton,7,44,6,6,6,8,52,5425000,1
1307,66,26,George Russell,7,63,7,7,7,6,51,5430000,1
1308,66,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1309,66,21,Esteban Ocon,1,31,9,9,9,2,49,5440000,1
1310,66,10,Pierre Gasly,1,10,10,10,10,1,48,5445000,1
1311,66,8,Nyck de Vries,8,21,11,11,11,0,47,5450000,1
1312,66,6,Valtteri Bottas,5,77,12,12,12,0,46,5455000,1
1313,66,1,Alexander Albon,10,23,13,13,13,0,45,5460000,1
1314,66,28,Logan Sargeant,10,2,14,14,14,0,44,5465000,1
1315,66,22,Sergio Perez,9,11,15,15,15,0,43,5470000,1
1316,66,31,Yuki Tsunoda,8,22,16,16,16,0,42,5475000,1
1317,66,14,Nico Hulkenberg,4,27,17,17,17,0,41,5480000,1
1318,66,34,Guanyu Zhou,5,24,18,18,18,0,40,5485000,1
1319,66,30,Lance Stroll,2,18,19,19,19,0,39,5490000,1
1320,66,18,Kevin Magnussen,4,20,20,20,20,0,38,5495000,1
1321,67,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1322,67,27,Carlos Sainz,3,55,2,2,2,18,56,5405000,1
1323,67,22,Sergio Perez,9,11,3,3,3,15,55,5410000,1
1324,67,17,Charles Leclerc,3,16,4,4,4,12,54,5415000,1
1325,67,20,Lando Norris,6,4,5,5,5,10,53,5420000,1
1326,67,23,Oscar Piastri,6,81,6,6,6,8,52,5425000,1
1327,67,26,George Russell,7,63,7,7,7,6,51,5430000,1
1328,67,13,Lewis Hamilton,7,44,8,8,8,4,50,5435000,1
1329,67,2,Fernando Alonso,2,14,9,9,9,2,49,5440000,1
1330,67,1,Alexander Albon,10,23,10,10,10,1,48,5445000,1
1331,67,21,Esteban Ocon,1,31,11,11,11,0,47,5450000,1
1332,67,18,Kevin Magnussen,4,20,12,12,12,0,46,5455000,1
1333,67,6,Valtteri Bottas,5,77,13,13,13,0,45,5460000,1
1334,67,34,Guanyu Zhou,5,24,14,14,14,0,44,5465000,1
1335,67,14,Nico Hulkenberg,4,27,15,15,15,0,43,5470000,1
1336,67,28,Logan Sargeant,10,2,16,16,16,0,42,5475000,1
1337,67,30,Lance Stroll,2,18,17,17,17,0,41,5480000,1
1338,67,10,Pierre Gasly,1,10,18,18,18,0,40,5485000,1
1339,67,31,Yuki Tsunoda,8,22,19,19,19,0,39,5490000,1
1340,67,25,Daniel Ricciardo,8,3,20,20,20,0,38,5495000,1
1341,68,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1342,68,22,Sergio Perez,9,11,2,2,2,18,56,5405000,1
1343,68,27,Carlos Sainz,3,55,3,3,3,15,55,5410000,1
1344,68,20,Lando Norris,6,4,4,4,4,12,54,5415000,1
1345,68,17,Charles Leclerc,3,16,5,5,5,10,53,5420000,1
1346,68,13,Lewis Hamilton,7,44,6,6,6,8,52,5425000,1
1347,68,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1348,68,10,Pierre Gasly,1,10,8,8,8,4,50,5435000,1
1349,68,26,George Russell,7,63,9,9,9,2,49,5440000,1
1350,68,23,Oscar Piastri,6,81,10,10,10,1,48,5445000,1
1351,68,25,Daniel Ricciardo,8,3,11,11,11,0,47,5450000,1
1352,68,1,Alexander Albon,10,23,12,12,12,0,46,5455000,1
1353,68,30,Lance Stroll,2,18,13,13,13,0,45,5460000,1
1354,68,28,Logan Sargeant,10,2,14,14,14,0,44,5465000,1
1355,68,18,Kevin Magnussen,4,20,15,15,15,0,43,5470000,1
1356,68,6,Valtteri Bottas,5,77,16,16,16,0,42,5475000,1
1357,68,34,Guanyu Zhou,5,24,17,17,17,0,41,5480000,1
1358,68,31,Yuki Tsunoda,8,22,18,18,18,0,40,5485000,1
1359,68,14,Nico Hulkenberg,4,27,19,19,19,0,39,5490000,1
1360,68,21,Esteban Ocon,1,31,20,20,20,0,38,5495000,1
1361,69,27,Carlos Sainz,3,55,1,1,1,25,57,5400000,1
1362,69,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1363,69,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1364,69,13,Lewis Hamilton,7,44,4,4,4,12,54,5415000,1
1365,69,23,Oscar Piastri,6,81,5,5,5,10,53,5420000,1
1366,69,26,George Russell,7,63,6,6,6,8,52,5425000,1
1367,69,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1368,69,10,Pierre Gasly,1,10,8,8,8,4,50,5435000,1
1369,69,31,Yuki Tsunoda,8,22,9,9,9,2,49,5440000,1
1370,69,1,Alexander Albon,10,23,10,10,10,1,48,5445000,1
1371,69,6,Valtteri Bottas,5,77,11,11,11,0,47,5450000,1
1372,69,34,Guanyu Zhou,5,24,12,12,12,0,46,5455000,1
1373,69,22,Sergio Perez,9,11,13,13,13,0,45,5460000,1
1374,69,32,Max Verstappen,9,1,14,14,14,0,44,5465000,1
1375,69,18,Kevin Magnussen,4,20,15,15,15,0,43,5470000,1
1376,69,28,Logan Sargeant,10,2,16,16,16,0,42,5475000,1
1377,69,21,Esteban Ocon,1,31,17,17,17,0,41,5480000,1
1378,69,14,Nico Hulkenberg,4,27,18,18,18,0,40,5485000,1
1379,69,25,Daniel Ricciardo,8,3,19,19,19,0,39,5490000,1
1380,69,30,Lance Stroll,2,18,20,20,20,0,38,5495000,1
1381,70,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1382,70,27,Carlos Sainz,3,55,2,2,2,18,56,5405000,1
1383,70,20,Lando Norris,6,4,3,3,3,15,55,5410000,1
1384,70,17,Charles Leclerc,3,16,4,4,4,12,54,5415000,1
1385,70,23,Oscar Piastri,6,81,5,5,5,10,53,5420000,1
1386,70,13,Lewis Hamilton,7,44,6,6,6,8,52,5425000,1
1387,70,26,George Russell,7,63,7,7,7,6,51,5430000,1
1388,70,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1389,70,31,Yuki Tsunoda,8,22,9,9,9,2,49,5440000,1
1390,70,22,Sergio Perez,9,11,10,10,10,1,48,5445000,1
1391,70,14,Nico Hulkenberg,4,27,11,11,11,0,47,5450000,1
1392,70,18,Kevin Magnussen,4,20,12,12,12,0,46,5455000,1
1393,70,28,Logan Sargeant,10,2,13,13,13,0,45,5460000,1
1394,70,1,Alexander Albon,10,23,14,14,14,0,44,5465000,1
1395,70,21,Esteban Ocon,1,31,15,15,15,0,43,5470000,1
1396,70,25,Daniel Ricciardo,8,3,16,16,16,0,42,5475000,1
1397,70,34,Guanyu Zhou,5,24,17,17,17,0,41,5480000,1
1398,70,30,Lance Stroll,2,18,18,18,18,0,40,5485000,1
1399,70,10,Pierre Gasly,1,10,19,19,19,0,39,5490000,1
1400,70,6,Valtteri Bottas,5,77,20,20,20,0,38,5495000,1
1401,71,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1402,71,17,Charles Leclerc,3,16,2,2,2,18,56,5405000,1
1403,71,27,Carlos Sainz,3,55,3,3,3,15,55,5410000,1
1404,71,22,Sergio Perez,9,11,4,4,4,12,54,5415000,1
1405,71,20,Lando Norris,6,4,5,5,5,10,53,5420000,1
1406,71,23,Oscar Piastri,6,81,6,6,6,8,52,5425000,1
1407,71,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1408,71,26,George Russell,7,63,8,8,8,4,50,5435000,1
1409,71,13,Lewis Hamilton,7,44,9,9,9,2,49,5440000,1
1410,71,10,Pierre Gasly,1,10,10,10,10,1,48,5445000,1
1411,71,21,Esteban Ocon,1,31,11,11,11,0,47,5450000,1
1412,71,18,Kevin Magnussen,4,20,12,12,12,0,46,5455000,1
1413,71,28,Logan Sargeant,10,2,13,13,13,0,45,5460000,1
1414,71,31,Yuki Tsunoda,8,22,14,14,14,0,44,5465000,1
1415,71,1,Alexander Albon,10,23,15,15,15,0,43,5470000,1
1416,71,34,Guanyu Zhou,5,24,16,16,16,0,42,5475000,1
1417,71,6,Valtteri Bottas,5,77,17,17,17,0,41,5480000,1
1418,71,14,Nico Hulkenberg,4,27,18,18,18,0,40,5485000,1
1419,71,25,Daniel Ricciardo,8,3,19,19,19,0,39,5490000,1
1420,71,30,Lance Stroll,2,18,20,20,20,0,38,5495000,1
1421,72,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1422,72,32,Max Verstappen,9,1,2,2,2,18,56,5405000,1
1423,72,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1424,72,26,George Russell,7,63,4,4,4,12,54,5415000,1
1425,72,23,Oscar Piastri,6,81,5,5,5,10,53,5420000,1
1426,72,27,Carlos Sainz,3,55,6,6,6,8,52,5425000,1
1427,72,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1428,72,13,Lewis Hamilton,7,44,8,8,8,4,50,5435000,1
1429,72,22,Sergio Perez,9,11,9,9,9,2,49,5440000,1
1430,72,10,Pierre Gasly,1,10,10,10,10,1,48,5445000,1
1431,72,30,Lance Stroll,2,18,11,11,11,0,47,5450000,1
1432,72,14,Nico Hulkenberg,4,27,12,12,12,0,46,5455000,1
1433,72,34,Guanyu Zhou,5,24,13,13,13,0,45,5460000,1
1434,72,18,Kevin Magnussen,4,20,14,14,14,0,44,5465000,1
1435,72,21,Esteban Ocon,1,31,15,15,15,0,43,5470000,1
1436,72,28,Logan Sargeant,10,2,16,16,16,0,42,5475000,1
1437,72,1,Alexander Albon,10,23,17,17,17,0,41,5480000,1
1438,72,25,Daniel Ricciardo,8,3,18,18,18,0,40,5485000,1
1439,72,6,Valtteri Bottas,5,77,19,19,19,0,39,5490000,1
1440,72,31,Yuki Tsunoda,8,22,20,20,20,0,38,5495000,1
1441,73,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1442,73,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1443,73,23,Oscar Piastri,6,81,3,3,3,15,55,5410000,1
1444,73,17,Charles Leclerc,3,16,4,4,4,12,54,5415000,1
1445,73,26,George Russell,7,63,5,5,5,10,53,5420000,1
1446,73,13,Lewis Hamilton,7,44,6,6,6,8,52,5425000,1
1447,73,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1448,73,27,Carlos Sainz,3,55,8,8,8,4,50,5435000,1
1449,73,31,Yuki Tsunoda,8,22,9,9,9,2,49,5440000,1
1450,73,10,Pierre Gasly,1,10,10,10,10,1,48,5445000,1
1451,73,18,Kevin Magnussen,4,20,11,11,11,0,47,5450000,1
1452,73,30,Lance Stroll,2,18,12,12,12,0,46,5455000,1
1453,73,25,Daniel Ricciardo,8,3,13,13,13,0,45,5460000,1
1454,73,14,Nico Hulkenberg,4,27,14,14,14,0,44,5465000,1
1455,73,21,Esteban Ocon,1,31,15,15,15,0,43,5470000,1
1456,73,34,Guanyu Zhou,5,24,16,16,16,0,42,5475000,1
1457,73,1,Alexander Albon,10,23,17,17,17,0,41,5480000,1
1458,73,6,Valtteri Bottas,5,77,18,18,18,0,40,5485000,1
1459,73,22,Sergio Perez,9,11,19,19,19,0,39,5490000,1
1460,73,28,Logan Sargeant,10,2,20,20,20,0,38,5495000,1
1461,74,17,Charles Leclerc,3,16,1,1,1,25,57,5400000,1
1462,74,23,Oscar Piastri,6,81,2,2,2,18,56,5405000,1
1463,74,27,Carlos Sainz,3,55,3,3,3,15,55,5410000,1
1464,74,32,Max Verstappen,9,1,4,4,4,12,54,5415000,1
1465,74,20,Lando Norris,6,4,5,5,5,10,53,5420000,1
1466,74,26,George Russell,7,63,6,6,6,8,52,5425000,1
1467,74,13,Lewis Hamilton,7,44,7,7,7,6,51,5430000,1
1468,74,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1469,74,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1470,74,31,Yuki Tsunoda,8,22,10,10,10,1,48,5445000,1
1471,74,22,Sergio Perez,9,11,11,11,11,0,47,5450000,1
1472,74,34,Guanyu Zhou,5,24,12,12,12,0,46,5455000,1
1473,74,6,Valtteri Bottas,5,77,13,13,13,0,45,5460000,1
1474,74,28,Logan Sargeant,10,2,14,14,14,0,44,5465000,1
1475,74,21,Esteban Ocon,1,31,15,15,15,0,43,5470000,1
1476,74,14,Nico Hulkenberg,4,27,16,16,16,0,42,5475000,1
1477,74,18,Kevin Magnussen,4,20,17,17,17,0,41,5480000,1
1478,74,1,Alexander Albon,10,23,18,18,18,0,40,5485000,1
1479,74,25,Daniel Ricciardo,8,3,19,19,19,0,39,5490000,1
1480,74,30,Lance Stroll,2,18,20,20,20,0,38,5495000,1
1481,75,26,George Russell,7,63,1,1,1,25,57,5400000,1
1482,75,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1483,75,23,Oscar Piastri,6,81,3,3,3,15,55,5410000,1
1484,75,17,Charles Leclerc,3,16,4,4,4,12,54,5415000,1
1485,75,13,Lewis Hamilton,7,44,5,5,5,10,53,5420000,1
1486,75,27,Carlos Sainz,3,55,6,6,6,8,52,5425000,1
1487,75,32,Max Verstappen,9,1,7,7,7,6,51,5430000,1
1488,75,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1489,75,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1490,75,30,Lance Stroll,2,18,10,10,10,1,48,5445000,1
1491,75,1,Alexander Albon,10,23,11,11,11,0,47,5450000,1
1492,75,31,Yuki Tsunoda,8,22,12,12,12,0,46,5455000,1
1493,75,28,Logan Sargeant,10,2,13,13,13,0,45,5460000,1
1494,75,21,Esteban Ocon,1,31,14,14,14,0,44,5465000,1
1495,75,14,Nico Hulkenberg,4,27,15,15,15,0,43,5470000,1
1496,75,6,Valtteri Bottas,5,77,16,16,16,0,42,5475000,1
1497,75,18,Kevin Magnussen,4,20,17,17,17,0,41,5480000,1
1498,75,22,Sergio Perez,9,11,18,18,18,0,40,5485000,1
1499,75,25,Daniel Ricciardo,8,3,19,19,19,0,39,5490000,1
1500,75,34,Guanyu Zhou,5,24,20,20,20,0,38,5495000,1
1501,76,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1502,76,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1503,76,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1504,76,13,Lewis Hamilton,7,44,4,4,4,12,54,5415000,1
1505,76,23,Oscar Piastri,6,81,5,5,5,10,53,5420000,1
1506,76,27,Carlos Sainz,3,55,6,6,6,8,52,5425000,1
1507,76,26,George Russell,7,63,7,7,7,6,51,5430000,1
1508,76,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1509,76,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1510,76,30,Lance Stroll,2,18,10,10,10,1,48,5445000,1
1511,76,31,Yuki Tsunoda,8,22,11,11,11,0,47,5450000,1
1512,76,22,Sergio Perez,9,11,12,12,12,0,46,5455000,1
1513,76,28,Logan Sargeant,10,2,13,13,13,0,45,5460000,1
1514,76,25,Daniel Ricciardo,8,3,14,14,14,0,44,5465000,1
1515,76,6,Valtteri Bottas,5,77,15,15,15,0,43,5470000,1
1516,76,34,Guanyu Zhou,5,24,16,16,16,0,42,5475000,1
1517,76,1,Alexander Albon,10,23,17,17,17,0,41,5480000,1
1518,76,21,Esteban Ocon,1,31,18,18,18,0,40,5485000,1
1519,76,18,Kevin Magnussen,4,20,19,19,19,0,39,5490000,1
1520,76,14,Nico Hulkenberg,4,27,20,20,20,0,38,5495000,1
1521,77,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1522,77,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1523,77,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1524,77,23,Oscar Piastri,6,81,4,4,4,12,54,5415000,1
1525,77,13,Lewis Hamilton,7,44,5,5,5,10,53,5420000,1
1526,77,27,Carlos Sainz,3,55,6,6,6,8,52,5425000,1
1527,77,26,George Russell,7,63,7,7,7,6,51,5430000,1
1528,77,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1529,77,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1530,77,30,Lance Stroll,2,18,10,10,10,1,48,5445000,1
1531,77,21,Esteban Ocon,1,31,11,11,11,0,47,5450000,1
1532,77,14,Nico Hulkenberg,4,27,12,12,12,0,46,5455000,1
1533,77,31,Yuki Tsunoda,8,22,13,13,13,0,45,5460000,1
1534,77,22,Sergio Perez,9,11,14,14,14,0,44,5465000,1
1535,77,28,Logan Sargeant,10,2,15,15,15,0,43,5470000,1
1536,77,1,Alexander Albon,10,23,16,16,16,0,42,5475000,1
1537,77,6,Valtteri Bottas,5,77,17,17,17,0,41,5480000,1
1538,77,25,Daniel Ricciardo,8,3,18,18,18,0,40,5485000,1
1539,77,18,Kevin Magnussen,4,20,19,19,19,0,39,5490000,1
1540,77,34,Guanyu Zhou,5,24,20,20,20,0,38,5495000,1
1541,78,13,Lewis Hamilton,7,44,1,1,1,25,57,5400000,1
1542,78,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1543,78,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1544,78,23,Oscar Piastri,6,81,4,4,4,12,54,5415000,1
1545,78,27,Carlos Sainz,3,55,5,5,5,10,53,5420000,1
1546,78,32,Max Verstappen,9,1,6,6,6,8,52,5425000,1
1547,78,26,George Russell,7,63,7,7,7,6,51,5430000,1
1548,78,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1549,78,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1550,78,31,Yuki Tsunoda,8,22,10,10,10,1,48,5445000,1
1551,78,34,Guanyu Zhou,5,24,11,11,11,0,47,5450000,1
1552,78,18,Kevin Magnussen,4,20,12,12,12,0,46,5455000,1
1553,78,6,Valtteri Bottas,5,77,13,13,13,0,45,5460000,1
1554,78,25,Daniel Ricciardo,8,3,14,14,14,0,44,5465000,1
1555,78,22,Sergio Perez,9,11,15,15,15,0,43,5470000,1
1556,78,14,Nico Hulkenberg,4,27,16,16,16,0,42,5475000,1
1557,78,21,Esteban Ocon,1,31,17,17,17,0,41,5480000,1
1558,78,28,Logan Sargeant,10,2,18,18,18,0,40,5485000,1
1559,78,30,Lance Stroll,2,18,19,19,19,0,39,5490000,1
1560,78,1,Alexander Albon,10,23,20,20,20,0,38,5495000,1
1561,79,23,Oscar Piastri,6,81,1,1,1,25,57,5400000,1
1562,79,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1563,79,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1564,79,27,Carlos Sainz,3,55,4,4,4,12,54,5415000,1
1565,79,32,Max Verstappen,9,1,5,5,5,10,53,5420000,1
1566,79,26,George Russell,7,63,6,6,6,8,52,5425000,1
1567,79,13,Lewis Hamilton,7,44,7,7,7,6,51,5430000,1
1568,79,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1569,79,30,Lance Stroll,2,18,9,9,9,2,49,5440000,1
1570,79,10,Pierre Gasly,1,10,10,10,10,1,48,5445000,1
1571,79,14,Nico Hulkenberg,4,27,11,11,11,0,47,5450000,1
1572,79,1,Alexander Albon,10,23,12,12,12,0,46,5455000,1
1573,79,34,Guanyu Zhou,5,24,13,13,13,0,45,5460000,1
