raceId,driverId,driverFullName,stop,lap,time,duration,milliseconds
76,13,Lewis Hamilton,1,32,14:34:00,26.026,26026
76,26,George Russell,1,37,15:49:33,31.397,31397
76,26,George Russell,2,49,14:48:50,22.197,22197
76,2,Fernando Alonso,1,13,14:50:35,25.160,25160
76,2,Fernando Alonso,2,14,15:40:33,31.690,31690
76,30,Lance Stroll,1,29,16:42:20,20.643,20643
76,21,Esteban Ocon,1,17,14:01:53,26.653,26653
76,21,Esteban Ocon,2,26,14:44:54,30.189,30189
76,21,Esteban Ocon,3,46,15:46:24,26.508,26508
76,10,Pierre Gasly,1,8,16:42:36,24.016,24016
76,10,Pierre Gasly,2,12,15:08:49,30.268,30268
76,10,Pierre Gasly,3,49,16:31:52,31.879,31879
76,1,Alexander Albon,1,14,15:07:09,24.249,24249
76,28,Logan Sargeant,1,30,15:34:23,29.506,29506
76,28,Logan Sargeant,2,35,15:48:59,26.846,26846
76,31,Yuki Tsunoda,1,9,14:56:47,24.749,24749
76,25,Daniel Ricciardo,1,9,14:27:07,28.394,28394
76,25,Daniel Ricciardo,2,17,16:10:30,26.428,26428
76,6,Valtteri Bottas,1,39,14:10:38,25.053,25053
76,34,Guanyu Zhou,1,36,15:27:55,21.898,21898
76,34,Guanyu Zhou,2,54,14:26:14,30.179,30179
76,14,Nico Hulkenberg,1,26,16:57:06,29.200,29200
76,18,Kevin Magnussen,1,18,16:41:00,31.714,31714
76,18,Kevin Magnussen,2,24,16:45:55,24.134,24134
77,32,Max Verstappen,1,11,14:39:23,22.542,22542
77,32,Max Verstappen,2,23,15:36:58,27.144,27144
77,22,Sergio Perez,1,31,15:39:04,27.433,27433
77,22,Sergio Perez,2,36,15:37:43,26.576,26576
77,17,Charles Leclerc,1,30,15:53:11,25.170,25170
77,17,Charles Leclerc,2,31,15:30:53,24.532,24532
77,27,Carlos Sainz,1,24,15:00:07,28.065,28065
77,20,Lando Norris,1,11,16:07:02,22.441,22441
77,23,Oscar Piastri,1,34,14:06:28,29.574,29574
77,13,Lewis Hamilton,1,13,15:33:02,23.152,23152
77,13,Lewis Hamilton,2,39,14:33:06,29.419,29419
77,26,George Russell,1,31,14:37:01,22.259,22259
77,26,George Russell,2,36,15:45:03,22.272,22272
77,26,George Russell,3,50,14:12:32,28.093,28093
77,2,Fernando Alonso,1,36,14:03:29,22.165,22165
77,30,Lance Stroll,1,13,15:23:33,21.283,21283
77,30,Lance Stroll,2,29,15:19:12,25.014,25014
77,21,Esteban Ocon,1,15,14:01:36,23.720,23720
77,21,Esteban Ocon,2,19,14:22:34,27.628,27628
77,21,Esteban Ocon,3,53,16:22:28,29.152,29152
77,10,Pierre Gasly,1,35,15:01:13,24.657,24657
77,10,Pierre Gasly,2,46,16:00:21,22.474,22474
77,1,Alexander Albon,1,50,16:25:10,23.782,23782
77,28,Logan Sargeant,1,24,15:52:09,26.949,26949
77,28,Logan Sargeant,2,35,15:37:04,21.793,21793
77,28,Logan Sargeant,3,36,14:53:08,29.095,29095
77,31,Yuki Tsunoda,1,9,14:17:25,21.025,21025
77,31,Yuki Tsunoda,2,38,15:06:19,27.296,27296
77,25,Daniel Ricciardo,1,9,14:03:28,21.611,21611
77,25,Daniel Ricciardo,2,45,15:42:29,30.142,30142
77,25,Daniel Ricciardo,3,48,15:02:01,22.536,22536
77,6,Valtteri Bottas,1,24,16:49:35,24.365,24365
77,6,Valtteri Bottas,2,45,16:36:48,21.613,21613
77,34,Guanyu Zhou,1,48,15:36:00,31.910,31910
77,34,Guanyu Zhou,2,53,14:42:45,25.661,25661
77,14,Nico Hulkenberg,1,19,15:39:38,21.192,21192
77,18,Kevin Magnussen,1,27,16:52:31,31.093,31093
77,18,Kevin Magnussen,2,45,16:33:31,26.971,26971
78,32,Max Verstappen,1,12,15:37:28,23.754,23754
78,32,Max Verstappen,2,49,14:52:26,31.725,31725
78,22,Sergio Perez,1,26,15:58:24,22.172,22172
78,22,Sergio Perez,2,43,14:13:31,22.131,22131
78,17,Charles Leclerc,1,11,16:17:15,28.362,28362
78,17,Charles Leclerc,2,39,14:48:20,24.322,24322
78,27,Carlos Sainz,1,21,16:37:38,28.944,28944
78,27,Carlos Sainz,2,52,16:36:58,25.236,25236
78,20,Lando Norris,1,47,14:04:45,27.808,27808
78,23,Oscar Piastri,1,18,14:01:13,31.318,31318
78,23,Oscar Piastri,2,24,14:32:29,28.155,28155
78,23,Oscar Piastri,3,35,14:06:05,29.356,29356
78,13,Lewis Hamilton,1,18,16:01:40,31.401,31401
78,13,Lewis Hamilton,2,50,16:16:06,31.320,31320
78,26,George Russell,1,13,16:44:48,26.551,26551
78,26,George Russell,2,23,16:32:38,30.579,30579
78,26,George Russell,3,42,16:28:57,28.765,28765
78,2,Fernando Alonso,1,15,15:01:46,21.868,21868
78,30,Lance Stroll,1,40,16:32:01,25.247,25247
78,30,Lance Stroll,2,45,16:59:25,21.656,21656
78,30,Lance Stroll,3,48,15:34:08,24.760,24760
78,21,Esteban Ocon,1,15,15:33:32,27.893,27893
78,10,Pierre Gasly,1,22,16:23:28,27.714,27714
78,10,Pierre Gasly,2,44,16:11:03,20.688,20688
78,1,Alexander Albon,1,10,15:20:30,27.361,27361
78,1,Alexander Albon,2,24,14:53:53,31.421,31421
78,1,Alexander Albon,3,42,14:24:36,23.446,23446
78,28,Logan Sargeant,1,46,14:48:41,27.106,27106
78,31,Yuki Tsunoda,1,18,16:52:37,28.686,28686
78,31,Yuki Tsunoda,2,40,14:38:42,24.930,24930
78,25,Daniel Ricciardo,1,17,16:48:25,28.091,28091
78,25,Daniel Ricciardo,2,40,16:59:54,29.979,29979
78,6,Valtteri Bottas,1,11,14:37:22,24.876,24876
78,6,Valtteri Bottas,2,48,16:07:16,24.257,24257
78,34,Guanyu Zhou,1,13,15:27:02,22.343,22343
78,34,Guanyu Zhou,2,35,16:41:15,28.599,28599
78,34,Guanyu Zhou,3,45,15:18:43,23.400,23400
78,14,Nico Hulkenberg,1,22,16:24:22,25.960,25960
78,14,Nico Hulkenberg,2,43,15:37:51,22.253,22253
78,14,Nico Hulkenberg,3,52,16:41:25,31.291,31291
78,18,Kevin Magnussen,1,48,16:59:26,21.240,21240
79,32,Max Verstappen,1,26,15:34:15,26.665,26665
79,32,Max Verstappen,2,47,16:27:01,24.838,24838
79,22,Sergio Perez,1,27,14:28:00,22.985,22985
79,22,Sergio Perez,2,40,16:21:06,23.005,23005
79,17,Charles Leclerc,1,18,14:52:40,30.002,30002
79,17,Charles Leclerc,2,30,15:34:34,27.162,27162
79,27,Carlos Sainz,1,40,14:17:34,29.902,29902
79,20,Lando Norris,1,40,16:02:56,24.234,24234
79,20,Lando Norris,2,52,14:16:25,27.641,27641
79,23,Oscar Piastri,1,36,16:04:27,30.362,30362
79,23,Oscar Piastri,2,41,16:53:04,20.861,20861
79,13,Lewis Hamilton,1,12,14:37:57,24.013,24013
79,26,George Russell,1,23,16:48:38,26.361,26361
79,26,George Russell,2,54,14:52:55,30.987,30987
79,2,Fernando Alonso,1,34,14:13:30,22.268,22268
79,30,Lance Stroll,1,8,14:02:58,23.556,23556
79,30,Lance Stroll,2,29,15:35:32,24.669,24669
79,21,Esteban Ocon,1,29,14:58:10,31.974,31974
79,10,Pierre Gasly,1,25,14:16:07,28.619,28619
79,10,Pierre Gasly,2,27,14:27:20,30.597,30597
79,1,Alexander Albon,1,20,15:01:50,25.237,25237
79,1,Alexander Albon,2,52,15:25:54,29.793,29793
79,28,Logan Sargeant,1,38,16:08:44,21.570,21570
79,31,Yuki Tsunoda,1,42,16:02:34,29.455,29455
79,31,Yuki Tsunoda,2,44,16:00:55,29.364,29364
79,25,Daniel Ricciardo,1,17,15:05:28,22.087,22087
79,25,Daniel Ricciardo,2,43,15:33:54,24.937,24937
79,6,Valtteri Bottas,1,22,15:40:24,23.526,23526
79,6,Valtteri Bottas,2,28,16:27:39,24.842,24842
79,6,Valtteri Bottas,3,47,16:39:51,31.365,31365
79,34,Guanyu Zhou,1,33,16:35:28,31.911,31911
79,34,Guanyu Zhou,2,45,16:24:36,25.605,25605
79,34,Guanyu Zhou,3,52,16:57:55,25.617,25617
79,14,Nico Hulkenberg,1,29,15:20:51,30.139,30139
79,18,Kevin Magnussen,1,15,16:38:43,22.708,22708
79,18,Kevin Magnussen,2,47,14:54:43,23.458,23458
80,32,Max Verstappen,1,23,15:56:44,31.919,31919
80,32,Max Verstappen,2,31,15:07:04,21.228,21228
80,22,Sergio Perez,1,35,14:53:38,21.513,21513
80,22,Sergio Perez,2,51,16:51:25,29.311,29311
80,17,Charles Leclerc,1,28,15:45:41,24.572,24572
80,27,Carlos Sainz,1,40,15:20:23,29.990,29990
80,20,Lando Norris,1,32,14:01:38,20.625,20625
80,20,Lando Norris,2,39,16:36:19,31.248,31248
80,23,Oscar Piastri,1,27,14:03:18,24.599,24599
80,23,Oscar Piastri,2,41,15:43:55,26.665,26665
80,23,Oscar Piastri,3,45,16:55:35,24.988,24988
80,13,Lewis Hamilton,1,35,14:20:50,27.224,27224
80,13,Lewis Hamilton,2,39,15:10:00,27.640,27640
80,26,George Russell,1,27,15:48:28,26.466,26466
80,26,George Russell,2,28,16:57:01,26.069,26069
80,26,George Russell,3,35,15:50:19,29.858,29858
80,2,Fernando Alonso,1,20,16:01:27,28.797,28797
80,2,Fernando Alonso,2,22,14:54:50,22.643,22643
80,30,Lance Stroll,1,32,16:11:49,22.643,22643
80,30,Lance Stroll,2,33,15:44:18,27.360,27360
80,21,Esteban Ocon,1,33,15:38:38,30.864,30864
80,10,Pierre Gasly,1,8,16:27:10,31.883,31883
80,10,Pierre Gasly,2,11,14:11:09,23.559,23559
80,1,Alexander Albon,1,35,16:42:30,28.337,28337
80,1,Alexander Albon,2,36,15:08:48,25.589,25589
80,28,Logan Sargeant,1,12,14:05:11,20.954,20954
80,28,Logan Sargeant,2,32,16:06:05,25.102,25102
80,31,Yuki Tsunoda,1,24,16:40:24,29.239,29239
80,31,Yuki Tsunoda,2,40,14:48:57,21.482,21482
80,25,Daniel Ricciardo,1,8,16:25:30,30.147,30147
80,25,Daniel Ricciardo,2,14,16:08:12,28.602,28602
80,25,Daniel Ricciardo,3,38,14:36:38,21.796,21796
80,6,Valtteri Bottas,1,8,15:08:45,24.976,24976
80,6,Valtteri Bottas,2,30,15:54:10,27.193,27193
80,6,Valtteri Bottas,3,36,15:04:09,30.962,30962
80,34,Guanyu Zhou,1,11,16:16:14,23.840,23840
80,34,Guanyu Zhou,2,18,15:14:27,28.343,28343
80,14,Nico Hulkenberg,1,45,16:03:29,26.822,26822
80,14,Nico Hulkenberg,2,54,15:52:40,29.578,29578
80,18,Kevin Magnussen,1,24,14:19:08,28.922,28922
81,32,Max Verstappen,1,43,14:32:20,31.882,31882
81,22,Sergio Perez,1,11,16:27:16,21.015,21015
81,22,Sergio Perez,2,25,16:23:18,25.505,25505
81,22,Sergio Perez,3,31,15:21:47,31.185,31185
81,17,Charles Leclerc,1,20,14:08:12,21.756,21756
81,27,Carlos Sainz,1,53,15:49:34,27.831,27831
81,20,Lando Norris,1,39,16:46:52,31.676,31676
81,20,Lando Norris,2,54,15:28:57,21.890,21890
81,23,Oscar Piastri,1,21,15:41:41,31.387,31387
81,23,Oscar Piastri,2,23,16:10:31,31.616,31616
81,13,Lewis Hamilton,1,20,16:24:43,29.594,29594
81,26,George Russell,1,12,15:45:00,28.278,28278
81,2,Fernando Alonso,1,11,15:15:52,30.440,30440
81,2,Fernando Alonso,2,12,15:21:45,21.183,21183
81,30,Lance Stroll,1,10,14:20:46,30.475,30475
81,30,Lance Stroll,2,32,16:53:09,29.434,29434
81,21,Esteban Ocon,1,22,15:00:02,24.260,24260
81,21,Esteban Ocon,2,29,16:47:06,31.968,31968
81,10,Pierre Gasly,1,33,15:32:18,27.717,27717
81,10,Pierre Gasly,2,53,14:53:27,28.924,28924
81,1,Alexander Albon,1,19,15:58:42,24.663,24663
81,1,Alexander Albon,2,25,15:16:27,26.389,26389
81,28,Logan Sargeant,1,42,16:56:23,23.944,23944
81,31,Yuki Tsunoda,1,38,14:28:45,30.650,30650
81,31,Yuki Tsunoda,2,46,14:00:41,29.551,29551
81,25,Daniel Ricciardo,1,50,14:41:38,25.751,25751
81,25,Daniel Ricciardo,2,54,14:34:29,22.520,22520
81,6,Valtteri Bottas,1,24,16:24:51,29.328,29328
81,6,Valtteri Bottas,2,40,16:37:27,30.692,30692
81,6,Valtteri Bottas,3,50,16:32:49,30.106,30106
81,34,Guanyu Zhou,1,52,14:19:20,30.311,30311
81,14,Nico Hulkenberg,1,16,14:17:53,28.353,28353
81,14,Nico Hulkenberg,2,52,16:08:16,27.863,27863
81,18,Kevin Magnussen,1,10,16:47:24,30.301,30301
81,18,Kevin Magnussen,2,13,14:17:08,24.639,24639
82,32,Max Verstappen,1,22,15:10:33,30.205,30205
82,32,Max Verstappen,2,43,14:36:50,24.357,24357
82,32,Max Verstappen,3,49,14:07:41,22.190,22190
82,22,Sergio Perez,1,9,14:56:36,26.920,26920
82,22,Sergio Perez,2,39,14:33:55,23.942,23942
82,17,Charles Leclerc,1,11,16:59:13,29.971,29971
82,17,Charles Leclerc,2,53,14:07:02,23.248,23248
82,27,Carlos Sainz,1,8,14:01:04,23.379,23379
82,27,Carlos Sainz,2,19,16:24:29,31.832,31832
82,27,Carlos Sainz,3,22,15:07:02,27.610,27610
82,20,Lando Norris,1,40,16:58:51,31.501,31501
82,20,Lando Norris,2,46,15:45:24,31.587,31587
82,20,Lando Norris,3,48,14:35:05,22.493,22493
82,23,Oscar Piastri,1,20,15:03:58,22.022,22022
82,23,Oscar Piastri,2,31,16:18:59,24.354,24354
82,23,Oscar Piastri,3,32,16:15:41,25.731,25731
82,13,Lewis Hamilton,1,11,15:26:50,28.406,28406
82,13,Lewis Hamilton,2,40,16:08:12,29.516,29516
82,13,Lewis Hamilton,3,45,15:26:55,25.658,25658
82,26,George Russell,1,14,14:12:46,21.071,21071
82,26,George Russell,2,28,15:53:48,20.776,20776
82,26,George Russell,3,51,14:00:23,27.123,27123
82,2,Fernando Alonso,1,25,15:53:04,26.712,26712
82,2,Fernando Alonso,2,29,14:57:44,25.929,25929
82,2,Fernando Alonso,3,45,15:27:57,21.254,21254
82,30,Lance Stroll,1,25,14:00:57,22.007,22007
82,30,Lance Stroll,2,35,15:58:23,31.105,31105
82,21,Esteban Ocon,1,13,16:53:57,21.979,21979
82,21,Esteban Ocon,2,53,15:00:51,24.183,24183
82,10,Pierre Gasly,1,14,16:52:59,27.034,27034
82,10,Pierre Gasly,2,28,15:49:39,30.190,30190
82,1,Alexander Albon,1,41,15:49:35,20.746,20746
82,1,Alexander Albon,2,47,15:26:35,23.689,23689
82,28,Logan Sargeant,1,43,15:34:46,22.807,22807
82,31,Yuki Tsunoda,1,33,15:38:29,23.110,23110
82,31,Yuki Tsunoda,2,47,16:14:34,20.752,20752
82,25,Daniel Ricciardo,1,41,16:07:30,30.908,30908
82,25,Daniel Ricciardo,2,43,16:42:41,29.169,29169
82,6,Valtteri Bottas,1,12,14:23:51,26.465,26465
82,6,Valtteri Bottas,2,47,15:11:23,30.188,30188
82,34,Guanyu Zhou,1,12,15:01:44,27.946,27946
82,34,Guanyu Zhou,2,44,14:08:01,30.243,30243
82,14,Nico Hulkenberg,1,16,15:54:40,26.373,26373
82,14,Nico Hulkenberg,2,35,16:35:53,29.052,29052
82,14,Nico Hulkenberg,3,52,15:00:19,23.560,23560
82,18,Kevin Magnussen,1,8,14:04:50,26.538,26538
82,18,Kevin Magnussen,2,43,15:21:32,28.052,28052
82,18,Kevin Magnussen,3,44,14:29:31,25.650,25650
83,32,Max Verstappen,1,13,16:08:31,31.493,31493
83,32,Max Verstappen,2,53,15:38:11,25.362,25362
83,22,Sergio Perez,1,14,16:35:09,31.526,31526
83,22,Sergio Perez,2,42,14:38:45,25.092,25092
83,17,Charles Leclerc,1,16,14:10:09,24.862,24862
83,17,Charles Leclerc,2,35,15:21:32,30.382,30382
83,27,Carlos Sainz,1,11,16:46:23,24.830,24830
83,27,Carlos Sainz,2,36,14:06:52,24.864,24864
83,20,Lando Norris,1,26,15:53:53,26.608,26608
83,20,Lando Norris,2,51,15:27:49,21.243,21243
83,23,Oscar Piastri,1,8,14:54:55,22.818,22818
83,23,Oscar Piastri,2,44,15:53:00,26.515,26515
83,13,Lewis Hamilton,1,9,14:40:25,21.315,21315
83,13,Lewis Hamilton,2,54,16:57:21,24.097,24097
83,26,George Russell,1,11,14:52:08,23.312,23312
83,26,George Russell,2,37,15:11:32,25.062,25062
83,2,Fernando Alonso,1,43,15:56:46,30.511,30511
83,30,Lance Stroll,1,8,15:33:41,21.957,21957
83,30,Lance Stroll,2,11,14:10:44,28.965,28965
83,30,Lance Stroll,3,25,16:28:15,24.789,24789
83,21,Esteban Ocon,1,34,15:59:34,21.687,21687
83,10,Pierre Gasly,1,8,14:50:22,21.579,21579
83,10,Pierre Gasly,2,31,16:44:48,29.715,29715
83,10,Pierre Gasly,3,38,14:07:36,21.466,21466
83,1,Alexander Albon,1,8,15:56:51,23.416,23416
83,1,Alexander Albon,2,47,16:05:20,22.289,22289
83,28,Logan Sargeant,1,13,16:23:14,21.214,21214
83,31,Yuki Tsunoda,1,11,14:02:02,22.730,22730
83,31,Yuki Tsunoda,2,36,14:51:27,28.075,28075
83,31,Yuki Tsunoda,3,44,15:43:00,30.226,30226
83,25,Daniel Ricciardo,1,38,16:53:41,24.701,24701
83,6,Valtteri Bottas,1,40,15:35:45,29.904,29904
83,34,Guanyu Zhou,1,22,14:51:36,31.081,31081
83,34,Guanyu Zhou,2,26,15:26:37,29.050,29050
83,14,Nico Hulkenberg,1,21,14:38:16,26.146,26146
83,14,Nico Hulkenberg,2,34,15:49:07,25.071,25071
83,18,Kevin Magnussen,1,13,16:32:59,30.730,30730
83,18,Kevin Magnussen,2,54,15:12:51,22.814,22814
84,32,Max Verstappen,1,13,16:49:04,23.993,23993
84,32,Max Verstappen,2,42,15:21:02,21.081,21081
84,22,Sergio Perez,1,43,16:25:14,31.378,31378
84,17,Charles Leclerc,1,12,14:56:50,25.362,25362
84,17,Charles Leclerc,2,37,15:16:33,26.397,26397
84,27,Carlos Sainz,1,23,15:33:03,22.980,22980
84,27,Carlos Sainz,2,29,15:34:27,27.145,27145
84,20,Lando Norris,1,35,14:37:35,27.836,27836
84,23,Oscar Piastri,1,53,15:59:34,24.618,24618
84,13,Lewis Hamilton,1,27,15:51:14,23.397,23397
84,13,Lewis Hamilton,2,43,16:54:19,26.768,26768
84,26,George Russell,1,16,15:21:03,21.277,21277
84,26,George Russell,2,42,15:59:17,27.799,27799
84,2,Fernando Alonso,1,31,16:21:22,27.856,27856
84,2,Fernando Alonso,2,33,15:25:10,21.811,21811
84,30,Lance Stroll,1,19,16:02:34,20.659,20659
84,21,Esteban Ocon,1,10,16:44:19,28.583,28583
84,21,Esteban Ocon,2,14,16:38:06,20.951,20951
84,21,Esteban Ocon,3,28,14:05:06,24.326,24326
84,10,Pierre Gasly,1,32,16:43:01,22.052,22052
84,10,Pierre Gasly,2,40,15:51:18,22.831,22831
84,1,Alexander Albon,1,36,14:43:44,26.874,26874
84,1,Alexander Albon,2,51,14:40:01,23.402,23402
84,28,Logan Sargeant,1,31,15:52:58,24.330,24330
84,28,Logan Sargeant,2,47,16:05:43,24.891,24891
84,31,Yuki Tsunoda,1,8,16:08:11,21.854,21854
84,25,Daniel Ricciardo,1,28,14:00:10,26.354,26354
84,25,Daniel Ricciardo,2,44,16:58:03,27.343,27343
84,6,Valtteri Bottas,1,15,14:55:46,26.025,26025
84,34,Guanyu Zhou,1,30,16:16:28,31.745,31745
84,34,Guanyu Zhou,2,49,16:21:02,30.882,30882
84,34,Guanyu Zhou,3,51,15:02:53,27.677,27677
84,14,Nico Hulkenberg,1,36,14:29:38,23.633,23633
84,14,Nico Hulkenberg,2,53,14:59:22,29.523,29523
84,18,Kevin Magnussen,1,45,16:01:58,26.499,26499
84,18,Kevin Magnussen,2,51,16:48:53,24.278,24278
85,32,Max Verstappen,1,8,15:43:39,26.933,26933
85,22,Sergio Perez,1,27,14:44:57,20.699,20699
85,17,Charles Leclerc,1,8,14:02:56,26.205,26205
85,17,Charles Leclerc,2,25,15:02:32,24.014,24014
85,27,Carlos Sainz,1,12,16:19:40,21.679,21679
85,27,Carlos Sainz,2,26,14:14:41,30.550,30550
85,20,Lando Norris,1,19,15:22:48,29.436,29436
85,20,Lando Norris,2,47,15:43:36,24.491,24491
85,23,Oscar Piastri,1,10,14:02:03,26.855,26855
85,23,Oscar Piastri,2,31,15:36:36,27.177,27177
85,13,Lewis Hamilton,1,9,16:27:58,27.017,27017
85,26,George Russell,1,11,15:45:28,29.457,29457
85,26,George Russell,2,12,15:02:49,28.323,28323
85,26,George Russell,3,43,14:30:32,31.894,31894
85,2,Fernando Alonso,1,16,16:12:36,24.068,24068
85,2,Fernando Alonso,2,51,15:37:44,25.234,25234
85,30,Lance Stroll,1,9,15:31:29,20.545,20545
85,30,Lance Stroll,2,22,14:21:20,26.676,26676
85,30,Lance Stroll,3,31,14:10:40,20.631,20631
85,21,Esteban Ocon,1,8,14:24:20,28.581,28581
85,21,Esteban Ocon,2,12,14:57:25,24.679,24679
85,10,Pierre Gasly,1,14,16:16:11,28.026,28026
85,1,Alexander Albon,1,19,16:44:49,31.337,31337
85,1,Alexander Albon,2,48,14:50:14,22.948,22948
85,28,Logan Sargeant,1,12,16:50:02,20.749,20749
85,28,Logan Sargeant,2,14,14:41:57,29.860,29860
85,31,Yuki Tsunoda,1,10,14:40:48,24.502,24502
85,31,Yuki Tsunoda,2,30,16:58:26,29.363,29363
85,31,Yuki Tsunoda,3,51,15:15:00,28.862,28862
85,25,Daniel Ricciardo,1,15,15:25:28,21.948,21948
85,6,Valtteri Bottas,1,16,14:18:57,30.596,30596
85,34,Guanyu Zhou,1,29,16:50:34,29.717,29717
85,34,Guanyu Zhou,2,37,15:54:36,27.891,27891
85,14,Nico Hulkenberg,1,13,15:19:10,30.225,30225
85,14,Nico Hulkenberg,2,18,14:14:53,26.975,26975
85,14,Nico Hulkenberg,3,45,15:42:51,24.436,24436
85,18,Kevin Magnussen,1,8,15:22:33,27.996,27996
85,18,Kevin Magnussen,2,17,14:16:29,23.556,23556
85,18,Kevin Magnussen,3,52,14:44:38,28.091,28091
86,32,Max Verstappen,1,36,14:51:22,22.376,22376
86,22,Sergio Perez,1,22,14:12:27,20.600,20600
86,22,Sergio Perez,2,43,14:06:41,31.975,31975
86,22,Sergio Perez,3,53,16:42:10,30.461,30461
86,17,Charles Leclerc,1,41,16:36:58,22.539,22539
86,27,Carlos Sainz,1,8,16:06:27,26.497,26497
86,27,Carlos Sainz,2,51,14:32:27,22.243,22243
86,20,Lando Norris,1,31,16:35:05,25.944,25944
86,23,Oscar Piastri,1,28,16:30:10,28.098,28098
86,23,Oscar Piastri,2,44,14:24:35,31.816,31816
86,13,Lewis Hamilton,1,11,14:30:34,26.065,26065
86,13,Lewis Hamilton,2,53,16:54:13,31.958,31958
86,26,George Russell,1,32,14:32:58,30.472,30472
86,2,Fernando Alonso,1,19,15:56:19,25.023,25023
86,2,Fernando Alonso,2,40,16:06:32,21.375,21375
86,30,Lance Stroll,1,54,14:00:03,28.311,28311
86,21,Esteban Ocon,1,21,15:34:08,30.576,30576
86,10,Pierre Gasly,1,16,14:03:16,31.354,31354
86,10,Pierre Gasly,2,22,15:17:31,21.952,21952
86,1,Alexander Albon,1,21,16:55:33,22.657,22657
86,1,Alexander Albon,2,49,14:26:23,22.297,22297
86,1,Alexander Albon,3,54,16:45:12,29.958,29958
86,28,Logan Sargeant,1,16,16:00:08,30.777,30777
86,28,Logan Sargeant,2,51,16:13:03,21.091,21091
86,31,Yuki Tsunoda,1,52,14:54:08,22.945,22945
86,31,Yuki Tsunoda,2,53,16:28:31,22.639,22639
86,25,Daniel Ricciardo,1,16,14:23:45,22.191,22191
86,25,Daniel Ricciardo,2,52,14:57:49,23.677,23677
86,6,Valtteri Bottas,1,13,15:56:03,27.347,27347
86,6,Valtteri Bottas,2,40,15:25:12,27.170,27170
86,34,Guanyu Zhou,1,11,16:50:38,26.143,26143
86,14,Nico Hulkenberg,1,36,15:22:25,27.986,27986
86,18,Kevin Magnussen,1,14,14:49:04,24.174,24174
86,18,Kevin Magnussen,2,42,14:41:10,31.703,31703
86,18,Kevin Magnussen,3,47,14:26:43,30.301,30301
87,32,Max Verstappen,1,12,15:55:38,25.391,25391
87,32,Max Verstappen,2,38,14:37:47,21.169,21169
87,32,Max Verstappen,3,51,14:07:50,29.198,29198
87,22,Sergio Perez,1,23,15:04:39,29.367,29367
87,17,Charles Leclerc,1,17,14:51:55,29.797,29797
87,17,Charles Leclerc,2,18,14:26:31,23.826,23826
87,27,Carlos Sainz,1,11,15:35:56,26.511,26511
87,20,Lando Norris,1,33,14:24:14,28.044,28044
87,20,Lando Norris,2,34,15:59:09,31.975,31975
87,23,Oscar Piastri,1,40,15:23:03,26.950,26950
87,13,Lewis Hamilton,1,24,16:02:28,25.423,25423
87,13,Lewis Hamilton,2,26,15:12:43,27.569,27569
87,26,George Russell,1,20,16:26:22,24.181,24181
87,26,George Russell,2,53,15:41:38,20.639,20639
87,2,Fernando Alonso,1,20,14:24:08,22.621,22621
87,2,Fernando Alonso,2,37,14:05:18,27.608,27608
87,30,Lance Stroll,1,21,14:58:53,31.402,31402
87,30,Lance Stroll,2,24,16:35:44,26.128,26128
87,30,Lance Stroll,3,34,15:43:09,25.752,25752
87,21,Esteban Ocon,1,40,16:56:02,28.908,28908
87,10,Pierre Gasly,1,39,16:06:47,31.759,31759
87,10,Pierre Gasly,2,46,15:09:40,30.703,30703
87,1,Alexander Albon,1,27,16:38:36,21.886,21886
87,28,Logan Sargeant,1,22,16:21:51,23.793,23793
87,28,Logan Sargeant,2,24,14:46:18,24.422,24422
87,31,Yuki Tsunoda,1,19,15:34:15,21.443,21443
87,31,Yuki Tsunoda,2,31,14:16:12,24.184,24184
87,31,Yuki Tsunoda,3,50,16:15:04,21.069,21069
87,25,Daniel Ricciardo,1,31,16:31:25,31.452,31452
87,6,Valtteri Bottas,1,54,15:55:29,24.875,24875
87,34,Guanyu Zhou,1,32,16:17:31,29.735,29735
87,34,Guanyu Zhou,2,52,15:25:37,25.920,25920
87,14,Nico Hulkenberg,1,25,15:12:23,30.915,30915
87,14,Nico Hulkenberg,2,54,15:23:36,24.430,24430
87,18,Kevin Magnussen,1,25,16:38:49,26.835,26835
87,18,Kevin Magnussen,2,33,15:51:04,28.737,28737
88,32,Max Verstappen,1,16,14:21:18,21.795,21795
88,32,Max Verstappen,2,25,14:34:44,26.561,26561
88,22,Sergio Perez,1,29,16:05:52,25.519,25519
88,22,Sergio Perez,2,44,14:48:25,26.098,26098
88,22,Sergio Perez,3,47,14:20:50,30.263,30263
88,17,Charles Leclerc,1,32,15:11:07,25.449,25449
88,17,Charles Leclerc,2,33,14:29:55,24.424,24424
88,17,Charles Leclerc,3,44,14:15:23,25.024,25024
88,27,Carlos Sainz,1,15,14:24:07,24.853,24853
88,27,Carlos Sainz,2,45,14:42:16,25.184,25184
88,20,Lando Norris,1,20,14:26:52,24.560,24560
88,20,Lando Norris,2,45,15:49:20,22.406,22406
88,23,Oscar Piastri,1,11,16:26:14,27.918,27918
88,23,Oscar Piastri,2,21,15:14:06,31.277,31277
88,23,Oscar Piastri,3,53,14:01:34,31.652,31652
88,13,Lewis Hamilton,1,15,16:52:22,28.621,28621
88,13,Lewis Hamilton,2,54,14:59:07,23.236,23236
88,26,George Russell,1,54,15:05:58,29.494,29494
88,2,Fernando Alonso,1,18,15:52:42,23.926,23926
88,2,Fernando Alonso,2,25,16:57:11,25.077,25077
